idade,iaa,ieg,ips,ipp,ida,mat,por,ing,ipv,media_notas,min_nota,max_nota,std_notas,anos_no_programa,media_indicadores,ratio_ida_ieg,ratio_ipv_ips,genero,instituicao,target
11,10.002,5.9523809525,7.51,7.916666667,6.0,6.0,6.0,,8.33,6.0,6.0,6.0,0.0,2,7.5588761904999995,1.00783068442486,1.109040074557316,Feminino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
9,8.002,10.0,7.51,8.541666667,8.75,8.5,9.0,,8.59,8.75,8.5,9.0,0.3535533905932738,1,8.570400000000001,0.8749125087491252,1.143655971242178,Feminino,Pública,0
12,8.751,9.533333333333333,2.51,8.375,5.0,5.0,3.0,7.0,7.836,5.0,3.0,7.0,2.0,1,6.726066666666666,0.5244205153305598,3.1206690561529276,Feminino,Pública,0
7,7.418,10.0,5.635,6.875,6.5,6.5,6.5,,6.99,6.5,6.5,6.5,0.0,0,7.3086,0.6499350064993501,1.2402413058907027,Feminino,Pública,0
14,7.5,10.0,6.26,8.125,9.5,10.0,9.0,9.5,8.17,9.5,9.0,10.0,0.5,3,8.286,0.9499050094990501,1.3049033700686792,Feminino,Privada - Programa de Apadrinhamento,0
14,7.5,8.076923077,7.51,7.25,5.0,6.0,4.0,,7.066,5.0,4.0,6.0,1.4142135623730951,0,7.0305846154000005,0.6189709845388764,0.9407535614432165,Masculino,Pública,1
11,9.502,10.0,7.51,8.75,9.0,8.0,10.0,,8.893333333,9.0,8.0,10.0,1.4142135623730951,2,8.9810666666,0.8999100089991001,1.1840411839968046,Feminino,Pública,0
10,9.002,7.25,7.51,8.75,9.0,10.0,8.0,,7.75,9.0,8.0,10.0,1.4142135623730951,1,8.1024,1.2412081092263136,1.0318199973372386,Feminino,Pública,1
16,8.334,8.498245614,6.26,8.020833333,6.333333333333333,5.0,7.0,7.0,8.625,6.333333333333333,5.0,7.0,1.1547005383792517,1,7.610115789466667,0.7451641735004145,1.3775754671777671,Feminino,Pública,1
13,9.168,7.090909091,7.51,6.25,5.0,2.5,3.5,9.0,6.158,5.0,2.5,9.0,3.5,3,6.9853818182,0.7050287779838096,0.819864199174544,Masculino,Pública,0
11,9.168,9.866666666666667,8.755,9.0625,8.5,8.5,7.0,10.0,9.09,8.5,7.0,10.0,1.5,1,9.075933333333333,0.8613991825152856,1.0381452718136135,Feminino,Pública,0
11,10.002,8.933333333333334,10.0,7.03125,3.1666666666666665,3.0,4.0,2.5,6.705,3.1666666666666665,2.5,4.0,0.7637626158259733,3,7.761399999999999,0.35443793605193447,0.6704329567043296,Feminino,Pública,0
16,9.168,7.777777778,7.51,8.125,8.5,10.0,5.5,10.0,8.88,8.5,5.5,10.0,2.598076211353316,0,8.3671555556,1.09271665068512,1.1822660098522169,Masculino,Pública,1
13,9.168,9.5,8.755,7.8125,5.0,6.0,3.5,5.5,6.8275,5.0,3.5,6.0,1.3228756555322954,3,7.8501,0.5262603936427744,0.7797510278666057,Masculino,Pública,0
20,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
22,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
13,10.002,5.315995871999999,6.255,6.71875,5.666666666666667,5.0,4.5,7.5,6.1625,5.666666666666667,4.5,7.5,1.607275126832159,3,6.680432507733333,1.0657647293856443,0.9850543478260869,Masculino,Privada,0
9,9.502,8.8833992095,6.26,8.125,7.75,6.5,9.0,,7.835,7.75,6.5,9.0,1.7677669529663689,1,8.0460798419,0.8723155969525775,1.251397540329021,Feminino,Pública,0
12,9.168,10.0,7.51,8.541666667,7.5,10.0,6.0,6.5,8.336666667,7.5,6.0,10.0,2.179449471770337,2,8.5029333334,0.7499250074992501,1.1099276616961788,Feminino,Pública,0
12,7.083,5.567251461999999,7.51,7.65625,4.666666666666667,0.0,7.0,7.0,7.5,4.666666666666667,0.0,7.0,4.041451884327381,2,6.465383625733333,0.8380847557826525,0.998535481294102,Masculino,Pública,0
10,8.502,9.5833333335,6.26,8.333333333,6.25,6.5,6.0,,7.553333333,6.25,6.0,6.5,0.3535533905932738,2,7.6297333333,0.6521058672025162,1.2064100515892031,Feminino,Pública,0
16,7.917,3.2619047620000003,8.13,6.5625,5.166666666666667,5.0,5.5,5.0,5.496,5.166666666666667,5.0,5.5,0.28867513459481287,3,5.994314285733334,1.5834561666763924,0.6759316197269709,Masculino,Pública,1
8,9.502,8.7976190475,2.51,7.5,4.5,3.0,6.0,,7.835,4.5,3.0,6.0,2.1213203435596424,1,6.6289238095,0.5114438954234085,3.120270808442852,Masculino,Pública,1
10,8.502,7.9813664595,6.26,9.53125,9.0,10.0,8.0,,9.76,9.0,8.0,10.0,1.4142135623730951,0,8.3006732919,1.1274851944800015,1.558856412713624,Masculino,Pública,1
13,8.334,9.277777777666666,6.255,7.291666667,8.333333333333334,8.0,7.0,10.0,7.893333333,8.333333333333334,7.0,10.0,1.5275252316519468,1,8.0186888888,0.8981067908955697,1.2617220800831201,Feminino,Privada - Programa de Apadrinhamento,0
14,7.918,8.380952381,8.13,6.875,4.833333333333333,6.5,4.0,4.0,6.415,4.833333333333333,4.0,6.5,1.4433756729740643,2,7.1354571428666675,0.5766357423229238,0.7889558479891772,Masculino,Pública,0
9,7.502,4.7727272725,7.51,7.1875,8.25,10.0,6.5,,7.893333333,8.25,6.5,10.0,2.4748737341529163,0,7.1856121211,1.7282093276517398,1.0509031198242578,Feminino,Pública,1
10,10.002,8.75,2.51,7.5,5.0,8.0,2.0,,6.575,5.0,2.0,8.0,4.242640687119285,2,6.567400000000001,0.5713632727688265,2.6184786937475115,Feminino,Pública,1
16,8.751,0.0,6.5675,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,3,4.5637,0.0,1.1418131993605847,Feminino,Privada - Programa de Apadrinhamento,0
11,10.002,7.994071146,7.51,7.291666667,8.25,8.5,8.0,,6.553333333,8.25,8.0,8.5,0.3535533905932738,1,8.061880895799998,1.0318857517768987,0.8724981138330449,Masculino,Pública,1
13,8.751,5.103121516333333,7.51,7.125,5.833333333333333,7.5,5.5,4.5,7.9175,5.833333333333333,4.5,7.5,1.5275252316519465,0,7.022990969933334,1.1428672524089603,1.0541206230861404,Feminino,Pública,0
11,9.502,7.840909091,6.26,5.625,2.5,5.0,0.0,,6.665,2.5,0.0,5.0,3.5355339059327378,2,6.5535818182,0.31879992116577827,1.0645264334770803,Masculino,Privada,1
10,7.502,7.2294372295,7.51,7.5,9.25,10.0,8.5,,8.166666667,9.25,8.5,10.0,1.0606601717798212,0,7.9316207793,1.2793140589424157,1.0872941907868459,Feminino,Pública,0
17,10.002,9.473684210666667,6.26,7.5,8.5,9.5,6.5,9.5,7.766,8.5,6.5,9.5,1.7320508075688772,3,8.400336842133333,0.8971275254145822,1.2403769365915989,Feminino,Privada - Programa de Apadrinhamento,1
12,7.418,7.994071146,7.51,6.875,6.0,6.0,6.0,,6.773333333,6.0,6.0,6.0,0.0,2,7.139080895800001,0.7504623649286535,0.9017884879510052,Feminino,Pública,1
13,9.585,9.670588235333334,7.51,8.28125,7.333333333333333,9.0,5.0,8.0,8.545,7.333333333333333,5.0,9.0,2.0816659994661326,3,8.528784313733334,0.7582346513204911,1.1376647583544135,Masculino,Pública,0
15,6.667,9.523809523666666,5.005,9.166666667,8.833333333333334,9.5,8.0,9.0,8.95,8.833333333333334,8.0,9.5,0.7637626158259734,1,7.7958285713999995,0.9274026227385237,1.7878545745105872,Feminino,Privada - Programa de Apadrinhamento,0
12,8.502,7.0910973085,5.625,6.875,6.5,6.0,7.0,,6.89,6.5,6.0,7.0,0.7071067811865476,2,6.9216194617,0.9165130873500055,1.2246711695698542,Masculino,Pública,1
10,10.002,9.318181818,7.51,7.8125,5.75,5.5,6.0,,7.5,5.75,5.5,6.0,0.3535533905932738,0,8.0160363636,0.617006955363171,0.998535481294102,Masculino,Pública,1
15,8.334,9.603174603333335,6.26,7.875,9.166666666666666,9.0,9.0,9.5,8.872,9.166666666666666,9.0,9.5,0.2886751345948129,3,8.447168254,0.9544460659310774,1.4170260341798435,Feminino,Privada - Programa de Apadrinhamento,0
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Bolsista Universitário *Formado (a),0
13,10.002,7.195652174,7.51,7.65625,7.5,8.0,7.0,,7.2425,7.5,7.0,8.0,0.7071067811865476,0,7.890030434800001,1.042151241808786,0.9642524297696711,Masculino,Pública,1
14,9.168,7.890668700666666,6.26,6.875,4.5,1.5,4.0,8.0,6.362,4.5,1.5,8.0,3.278719262151,2,6.836133740133333,0.5702216059348579,1.0161316083692702,Feminino,Pública,0
11,8.002,9.7727272725,5.635,9.375,8.75,8.0,9.5,,9.4,8.75,8.0,9.5,1.0606601717798212,2,8.3119454545,0.895257229513614,1.6678495386799148,Feminino,Privada - Programa de Apadrinhamento,0
8,9.002,6.6032608695,7.51,7.5,6.5,6.5,6.5,,6.99,6.5,6.5,6.5,0.0,0,7.3210521739,0.9842130903729892,0.930635068566103,Feminino,Pública,1
14,7.917,6.5964912280000005,7.51,6.25,4.5,7.0,4.0,2.5,6.745,4.5,2.5,7.0,2.29128784747792,3,6.653698245599999,0.6820774510319666,0.8980162428438291,Feminino,Pública,0
11,9.502,9.7368421055,7.51,8.75,8.5,8.0,9.0,,8.783333333,8.5,8.0,9.0,0.7071067811865476,1,8.806435087699999,0.8728833254750704,1.1693959969378245,Masculino,Pública,0
17,9.168,9.649122807,7.51,8.375,9.0,8.5,9.0,9.5,8.572,9.0,8.5,9.5,0.5,1,8.7798245614,0.9326306182830737,1.1412594860870722,Feminino,Privada - Programa de Apadrinhamento,0
9,10.002,8.722222222,7.51,7.5,9.0,10.0,8.0,,7.5,9.0,8.0,10.0,1.4142135623730951,0,8.5468444444,1.0317288464005843,0.998535481294102,Masculino,Pública,1
10,9.502,9.090909091,6.26,7.8125,8.5,8.0,9.0,,8.67,8.5,8.0,9.0,0.7071067811865476,1,8.4045818182,0.9348971613029078,1.3847628174413034,Feminino,Pública,1
16,7.083,6.430976431,7.51,8.125,3.5,3.0,4.5,3.0,7.064,3.5,3.0,4.5,0.8660254037844386,0,6.3175952862,0.544156222826184,0.9404872853148715,Feminino,Pública,1
11,8.502,6.25,5.625,2.5,6.25,6.0,6.5,,4.75,6.25,6.0,6.5,0.3535533905932738,2,6.2754,0.9998400255959046,0.844294347671525,Masculino,Pública,1
9,7.002,6.483957219,7.51,7.1875,7.0,6.5,7.5,,7.5,7.0,6.5,7.5,0.7071067811865476,1,7.0991914438,1.0794211532330542,0.998535481294102,Masculino,Pública,1
11,7.502,6.9782608695,7.51,6.875,4.5,3.0,6.0,,7.5,4.5,3.0,6.0,2.1213203435596424,0,6.7980521738999995,0.6447674165133168,0.998535481294102,Feminino,Pública,1
14,8.334,6.286274509666666,2.51,7.5,5.666666666666667,6.0,5.0,6.0,6.998,5.666666666666667,5.0,6.0,0.5773502691896258,3,5.958988235266666,0.9012914352561167,2.7869374751095184,Feminino,Pública,0
12,9.002,8.871635610999999,7.51,7.03125,9.25,10.0,8.5,,7.2475,9.25,8.5,10.0,1.0606601717798212,3,8.3762271222,1.0425312619096132,0.9649181200905338,Feminino,Pública,1
9,10.002,10.0,7.51,7.8125,8.5,10.0,7.0,,8.0,8.5,7.0,10.0,2.1213203435596424,0,8.8024,0.8499150084991501,1.0651045133803754,Masculino,Pública,1
9,7.418,7.909090909,7.51,7.5,6.75,8.5,5.0,,6.085,6.75,5.0,8.5,2.4748737341529163,1,7.134418181799999,0.8533403822603273,0.810145120489948,Masculino,Pública,1
23,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
12,8.502,8.2212885155,7.51,7.916666667,5.25,3.0,7.5,,7.326666667,5.25,3.0,7.5,3.181980515339464,2,7.361991036499999,0.6385083654147043,0.9754582168819065,Feminino,Pública,1
12,10.002,7.881527348,7.51,7.5,7.166666666666667,10.0,5.5,6.0,8.375,7.166666666666667,5.5,10.0,2.466441431158124,2,8.187038802933333,0.909183863280225,1.1150312874450805,Masculino,Pública,0
12,7.418,8.3863636365,7.51,7.708333333,5.25,3.0,7.5,,7.556666667,5.25,3.0,7.5,3.181980515339464,2,7.2242060607,0.6259416221270211,1.0060799716415922,Feminino,Pública,0
9,8.502,9.0476190475,7.51,8.333333333,3.75,7.5,0.0,,8.09,3.75,0.0,7.5,5.303300858899107,1,7.379923809499999,0.4144278790293498,1.0770869391559046,Masculino,Pública,0
16,8.751,9.689754689666666,6.26,7.916666667,7.666666666666667,6.0,7.0,10.0,8.336666667,7.666666666666667,6.0,10.0,2.0816659994661326,2,8.140817604666665,0.7911320544355229,1.3315231859127934,Feminino,Privada - Programa de Apadrinhamento,1
9,10.002,10.0,6.26,7.5,8.25,9.0,7.5,,7.78,8.25,7.5,9.0,1.0606601717798212,0,8.458400000000001,0.8249175082491751,1.2426130011180323,Feminino,Pública,1
11,9.502,8.3954451345,6.26,7.5,7.25,7.0,7.5,,7.386666667,7.25,7.0,7.5,0.3535533905932738,1,7.7588223603,0.8634606531531551,1.1797902359048076,Feminino,Pública,0
15,9.585,5.560902255666666,8.755,7.96875,4.833333333333333,0.0,6.5,8.0,7.5025,4.833333333333333,0.0,8.0,4.252450274057691,0,7.2473471177999995,0.8690072408965761,0.8568410232983098,Masculino,,0
12,10.002,9.273809524,7.51,7.5,2.75,0.5,5.0,,7.33,2.75,0.5,5.0,3.181980515339464,0,7.3731619048,0.29650204598638397,0.975902010384769,Feminino,Pública,1
10,9.502,10.0,7.505,8.75,8.75,9.5,8.0,,8.425,8.75,8.0,9.5,1.0606601717798212,3,8.836400000000001,0.8749125087491252,1.122435385025313,Masculino,Pública,1
11,9.502,10.0,7.51,8.75,7.75,7.5,8.0,,8.005,7.75,7.5,8.0,0.3535533905932738,3,8.5534,0.7749225077492251,1.0657702037012382,Masculino,Pública,1
11,9.585,10.0,7.51,8.4375,6.666666666666667,8.0,7.0,5.0,8.202,6.666666666666667,5.0,8.0,1.5275252316519465,2,8.392733333333332,0.6666000066660002,1.0919984023432299,Feminino,Pública,0
9,10.002,9.7368421055,7.51,7.8125,9.5,10.0,9.0,,7.5,9.5,9.0,10.0,0.7071067811865476,1,8.849768421099999,0.975575481413314,0.998535481294102,Masculino,Pública,1
13,7.917,8.393265993333333,8.755,7.1875,2.6666666666666665,2.0,5.0,1.0,6.58,2.6666666666666665,1.0,5.0,2.081665999466133,1,6.862386532,0.31767717019981434,0.7514846962083143,Feminino,Pública,0
15,10.002,9.92,6.885,7.5,2.6333333333333333,0.0,0.0,7.9,7.5,2.6333333333333333,0.0,7.9,4.5610671265980445,3,7.388066666666667,0.26543023216745626,1.0891664246296835,Masculino,Privada - Programa de Apadrinhamento,0
12,8.751,10.0,8.135,7.375,3.6666666666666665,5.5,2.5,3.0,6.738,3.6666666666666665,2.5,5.5,1.6072751268321592,2,7.4581333333333335,0.36663000366630005,0.8281710914454279,Feminino,Pública,0
9,8.502,10.0,6.26,7.5,7.5,8.0,7.0,,7.585,7.5,7.0,8.0,0.7071067811865476,1,7.9694,0.7499250074992501,1.2114678166427089,Masculino,Pública,0
12,8.002,4.2676767675,7.51,7.5,6.25,6.5,6.0,,5.826666667,6.25,6.0,6.5,0.3535533905932738,1,6.3712686869,1.464153961617568,0.775751120623086,Feminino,Pública,0
13,8.334,9.833333333333334,8.135,7.625,7.833333333333333,7.5,7.5,8.5,7.25,7.833333333333333,7.5,8.5,0.5773502691896258,3,8.277133333333333,0.796529166525438,0.89110127826942,Feminino,Pública,0
15,8.751,7.965686274666666,6.26,7.96875,4.0,5.0,7.0,0.0,7.836666667,4.0,0.0,7.0,3.605551275463989,3,6.962670588333333,0.502090814435562,1.2516637385401692,Feminino,Privada - Programa de Apadrinhamento,0
10,9.002,6.4772727275,7.51,8.75,2.25,2.0,2.5,,6.83,2.25,2.0,2.5,0.3535533905932738,1,6.4138545455,0.34731480050984004,0.9093329782984956,Feminino,Pública,1
10,9.502,9.318181818,7.51,8.4375,8.0,9.0,7.0,,7.95,8.0,7.0,9.0,1.4142135623730951,1,8.4560363636,0.8584444596357161,1.0584476101717482,Masculino,Pública,1
8,7.502,8.5913312695,7.51,8.75,9.0,10.0,8.0,,7.83,9.0,8.0,10.0,1.4142135623730951,0,8.086666253899999,1.047445648650337,1.0424710424710424,Masculino,Pública,1
10,10.002,6.5227272725,7.51,8.125,7.0,8.0,6.0,,7.17,7.0,6.0,8.0,1.4142135623730951,0,7.640945454500001,1.0730062290475677,0.9545999201171614,Masculino,Pública,1
8,10.002,10.0,2.51,7.5,10.0,10.0,10.0,,9.17,10.0,10.0,10.0,0.0,0,8.336400000000001,0.9999000099990002,3.6519315013938676,Feminino,Pública,0
10,10.002,10.0,6.26,7.5,6.75,5.5,8.0,,8.59,6.75,5.5,8.0,1.7677669529663689,2,8.320400000000001,0.6749325067493251,1.3719853058616833,Masculino,Pública,1
13,8.751,9.182446312,7.51,7.708333333,4.5,3.0,4.5,6.0,7.056666667,4.5,3.0,6.0,1.5,3,7.4000225958,0.49001212040841957,0.9395109395553188,Feminino,Pública,0
16,8.751,9.488636363666666,7.51,7.625,7.833333333333333,10.0,3.5,10.0,8.538,7.833333333333333,3.5,10.0,3.7527767497325675,2,8.424193939400002,0.8254619074051264,1.1367327919052057,Feminino,Privada - Programa de Apadrinhamento,0
14,7.502,7.48447205,7.51,6.25,6.25,4.0,8.5,,6.333333333,6.25,4.0,8.5,3.181980515339464,2,7.0159610766,0.8349506829031577,0.8432077397150844,Feminino,Pública,1
14,9.168,7.441643324,7.51,7.625,6.833333333333333,5.0,8.0,7.5,8.8375,6.833333333333333,5.0,8.0,1.607275126832159,3,7.958095331466668,0.9181325821832884,1.1766076421248834,Masculino,Pública,0
10,10.002,9.3073593075,7.51,8.75,9.75,10.0,9.5,,8.835,9.75,9.5,10.0,0.3535533905932738,0,9.0808718615,1.0474456000150487,1.1762747969644523,Masculino,Pública,0
15,8.751,7.763157895,5.635,7.8125,4.0,3.0,6.0,3.0,7.79,4.0,3.0,6.0,1.7320508075688772,1,6.787831579000001,0.5151878740868909,1.3821859474804825,Feminino,Pública,1
13,9.168,7.935185184999999,8.13,7.916666667,7.166666666666667,7.5,6.0,8.0,7.106666667,7.166666666666667,6.0,8.0,1.0408329997330665,3,7.901303703733332,0.9030367235144939,0.8740212356413725,Masculino,Pública,0
17,8.334,8.917748917666666,6.26,7.125,7.833333333333333,9.0,7.0,7.5,6.994,7.833333333333333,7.0,9.0,1.0408329997330663,3,7.667816450199998,0.8782995693282394,1.117073949848267,Feminino,Privada - Programa de Apadrinhamento,1
17,8.334,5.6428571430000005,7.51,7.34375,6.166666666666667,3.0,7.0,8.5,7.232,6.166666666666667,3.0,8.5,2.8431203515386634,2,6.977104761933335,1.0926333729610962,0.9628544800958594,Feminino,Privada,1
12,8.751,7.705263158,5.63,7.03125,3.6666666666666665,1.0,6.0,4.0,7.4575,3.6666666666666665,1.0,6.0,2.5166114784235836,1,6.642085964933332,0.4758034590163507,1.3243651216480197,Feminino,Pública,0
11,7.502,7.012987013,7.51,8.333333333,8.75,9.0,8.5,,6.723333333,8.75,8.5,9.0,0.3535533905932738,3,7.4996640692,1.2475072998827064,0.8951315847423779,Masculino,Pública,0
11,8.002,7.152777778,6.885,9.166666667,9.5,10.0,9.0,,8.666666667,9.5,9.0,10.0,0.7071067811865476,3,8.041288889,1.327969681867297,1.2585923129538192,Feminino,Pública,0
10,9.502,9.337121212,7.51,8.333333333,8.0,7.0,9.0,,7.946666667,8.0,7.0,9.0,1.4142135623730951,2,8.4591575758,0.8567033794463452,1.0580038166688857,Masculino,Pública,0
9,8.502,5.7516339865,7.51,7.5,8.5,10.0,7.0,,7.5,8.5,7.0,10.0,2.1213203435596424,0,7.552726797299999,1.4775840110716907,0.998535481294102,Masculino,Pública,1
10,9.002,8.8923395445,6.26,5.9375,5.5,6.0,5.0,,5.155,5.5,5.0,6.0,0.7071067811865476,1,6.9618679088999995,0.6184403476870982,0.8233509024117553,Masculino,Pública,1
17,9.585,8.084795321666666,6.26,6.25,5.666666666666667,6.0,2.0,9.0,6.886666667,5.666666666666667,2.0,9.0,3.511884584284246,3,7.2966257310666665,0.7008174757382603,1.0999307885321834,Masculino,Privada,1
9,9.502,8.571428571,7.51,7.8125,3.5,0.0,7.0,,7.5425,3.5,0.0,7.0,4.949747468305833,0,7.325185714200001,0.40828570002207837,1.0041938490214353,Masculino,Pública,0
11,9.002,5.250626566499999,3.755,5.0,2.75,2.0,3.5,,4.67,2.75,2.0,3.5,1.0606601717798212,2,5.085525313300001,0.5236472862602578,1.2433439829605963,Feminino,Pública,0
12,9.585,10.0,2.51,8.59375,6.666666666666667,6.0,6.0,8.0,8.3775,6.666666666666667,6.0,8.0,1.1547005383792517,3,7.427833333333334,0.6666000066660002,3.336320191158901,Feminino,Privada - Programa de Apadrinhamento,0
13,8.334,4.453748006333333,6.26,6.375,3.1666666666666665,2.0,5.5,2.0,6.7925,3.1666666666666665,2.0,5.5,2.0207259421636903,3,5.8013829346,0.7108520307242079,1.0848905925570995,Masculino,Pública,0
15,7.5,7.166666666666667,7.51,6.25,4.333333333333333,5.0,4.0,4.0,5.9975,4.333333333333333,4.0,5.0,0.5773502691896258,3,6.5015,0.6045668046319117,0.7984955398748501,Masculino,Pública,1
11,9.502,5.845238095,7.51,7.5,2.75,5.5,0.0,,5.8325,2.75,0.0,5.5,3.8890872965260113,1,6.287947619,0.47038795808743056,0.77652775928638,Feminino,Pública,1
9,7.502,7.0721925135,7.51,7.5,10.0,10.0,10.0,,7.5,10.0,10.0,10.0,0.0,0,7.9168385027,1.4137887496931338,0.998535481294102,Feminino,Pública,1
11,9.002,10.0,7.51,8.125,6.0,6.5,5.5,,7.383333333,6.0,5.5,6.5,0.7071067811865476,2,7.9790666666000005,0.5999400059994001,0.9830027070962588,Feminino,Pública,0
7,9.002,7.291666666499999,7.51,8.4375,7.25,8.0,6.5,,7.245,7.25,6.5,8.0,1.0606601717798212,0,7.659733333299999,0.9941493738228849,0.9645852749301025,Feminino,Pública,0
15,9.585,4.7710437709999995,7.51,7.5,3.5,1.0,5.5,4.0,6.79,3.5,1.0,5.5,2.29128784747792,0,6.4312087542,0.7334383689583304,0.9040074557315937,Masculino,Pública,1
9,8.502,10.0,7.51,7.5,8.5,10.0,7.0,,8.28,8.5,7.0,10.0,2.1213203435596424,1,8.5584,0.8499150084991501,1.1023831713486885,Masculino,Pública,1
13,7.5,6.080701754333333,8.755,6.5625,4.166666666666667,3.0,2.5,7.0,6.08,4.166666666666667,2.5,7.0,2.466441431158124,2,6.516473684200001,0.685115258027547,0.6943809958885335,Feminino,Pública,0
13,5.832,3.7838383836666662,8.135,5.15625,4.666666666666667,0.0,4.0,10.0,5.5,4.666666666666667,0.0,10.0,5.033222956847167,3,5.5835010100666675,1.2329896797721929,0.6760078662733531,Feminino,Pública,0
13,9.168,7.787878788,7.51,7.96875,5.666666666666667,3.0,6.0,8.0,7.335,5.666666666666667,3.0,8.0,2.516611478423583,0,7.493509090933332,0.7275330404932046,0.9765677007056317,Masculino,Pública,0
16,8.334,9.523809523666666,5.635,6.40625,6.666666666666667,7.5,4.5,8.0,8.44,6.666666666666667,4.5,8.0,1.8929694486000912,0,7.719895238066667,0.6999265077271877,1.4975159687721786,Feminino,Pública,1
14,7.5,3.087719298333333,6.885,6.458333333,3.8333333333333335,3.0,3.5,5.0,4.946666667,3.8333333333333335,3.0,5.0,1.0408329997330663,3,5.250543859733332,1.2410753335214997,0.7183657663374963,Masculino,Pública,0
15,10.002,9.0,6.885,7.5,8.066666666666666,7.7,8.3,8.2,7.5,8.066666666666666,7.7,8.3,0.32145502536643183,3,8.290733333333332,0.896196718883087,1.0891664246296835,Feminino,Privada *Parcerias com Bolsa 100%,0
12,0.0,4.6245059285,5.01,6.666666667,6.75,7.5,6.0,,6.61,6.75,6.0,7.5,1.0606601717798212,2,4.598901185699999,1.4592998267302946,1.3190979844342448,Masculino,Pública,1
12,8.502,7.5252525255,7.51,7.5,3.75,4.0,3.5,,7.223333333,3.75,3.5,4.0,0.3535533905932738,0,6.9021171717000005,0.4982559364430669,0.9617006168286514,Feminino,Pública,1
17,9.168,7.753697970666667,7.51,7.291666667,5.166666666666667,4.0,2.0,9.5,6.106666667,5.166666666666667,2.0,9.5,3.8837267325770144,0,7.141006260866668,0.6662627849866462,0.8130297785913992,Masculino,Pública,1
12,8.002,4.9043062200000005,7.51,6.875,5.25,4.0,6.5,,5.553333333,5.25,4.0,6.5,1.7677669529663689,2,6.243927910600001,1.070269574322314,0.739360049660498,Masculino,Pública,0
12,8.751,6.468838763666667,9.38,7.083333333,4.5,4.0,6.0,3.5,7.496666667,4.5,3.5,6.0,1.3228756555322954,3,7.319301086133334,0.6955351075008405,0.7991329993604094,Masculino,Pública,0
14,8.334,7.949735449666666,6.26,7.395833333,2.3333333333333335,3.0,0.0,4.0,7.021666667,2.3333333333333335,0.0,4.0,2.081665999466133,0,6.3797470899999995,0.2934738991260435,1.1214928393227919,Masculino,Pública,0
15,7.5,9.682539682666667,6.26,7.96875,7.833333333333333,9.0,6.5,8.0,8.965,7.833333333333333,6.5,9.0,1.2583057392117916,3,8.0481746032,0.8089328479083776,1.4318798913911515,Feminino,Privada - Programa de Apadrinhamento,0
19,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada *Parcerias com Bolsa 100%,0
9,8.002,7.9545454545,7.51,8.125,5.5,5.0,6.0,,8.17,5.5,5.0,6.0,0.7071067811865476,1,7.427309090900001,0.6913416599095619,1.0877379842897084,Feminino,Pública,0
13,8.751,4.908119658333334,7.51,6.40625,1.6666666666666667,0.0,0.0,5.0,5.428,1.6666666666666667,0.0,5.0,2.8867513459481287,2,5.652757265,0.3395041845919288,0.7226734123285847,Masculino,Pública,0
14,7.5,8.607503607333333,7.51,7.625,7.5,5.0,9.5,8.0,7.936,7.5,5.0,9.5,2.29128784747792,3,7.810700721466667,0.8712315568539658,1.0565836772733324,Feminino,Pública,0
11,10.002,8.1666666665,7.51,6.875,8.25,10.0,6.5,,7.5,8.25,6.5,10.0,2.4748737341529163,1,8.2857333333,1.0100803983391848,0.998535481294102,Feminino,Pública,1
10,8.502,8.710526316,2.51,7.8125,4.75,2.0,7.5,,8.053333333,4.75,2.0,7.5,3.8890872965260113,0,6.5051719297999995,0.5452546233231169,3.20722155834329,Feminino,Pública,1
15,8.751,9.674603174666666,7.51,7.875,7.0,7.5,5.5,8.0,8.502,7.0,5.5,8.0,1.3228756555322954,3,8.287520634933333,0.7234691081924365,1.131939821594994,Feminino,Pública,0
13,8.751,10.0,9.38,6.875,7.0,10.0,4.0,,7.1275,7.0,4.0,10.0,4.242640687119285,0,8.451699999999999,0.6999300069993001,0.7597804072060548,Masculino,Pública,0
11,10.002,8.409090909,7.51,8.4375,6.75,5.5,8.0,,7.5,6.75,5.5,8.0,1.7677669529663689,0,8.0342181818,0.8026072575239984,0.998535481294102,Masculino,Pública,1
15,8.751,7.199074074333335,7.51,6.40625,5.0,8.5,3.5,3.0,6.83,5.0,3.0,8.5,3.0413812651491097,0,7.058014814866667,0.6944373000027722,0.9093329782984956,Masculino,Pública,0
11,9.168,9.833333333333334,7.51,8.75,7.833333333333333,8.5,8.0,7.0,8.0,7.833333333333333,7.0,8.5,0.7637626158259734,3,8.468933333333334,0.796529166525438,1.0651045133803754,Feminino,Privada - Programa de Apadrinhamento,0
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
16,8.751,8.399470899666667,7.51,7.8125,7.333333333333333,7.0,6.0,9.0,8.616666667,7.333333333333333,6.0,9.0,1.5275252316519465,0,8.12209418,0.8729669349398403,1.1472063196644922,Feminino,Pública,1
